Unnamed: 0,u,i,ts,label,idx
93000,5633,9130,1567023.0,0.0,93001
93125,5633,9130,1568608.0,0.0,93126
93139,5633,9130,1568798.0,0.0,93140
93141,5633,9130,1568831.0,0.0,93142
93147,5633,9130,1568912.0,0.0,93148
93171,5633,9130,1569208.0,0.0,93172
93192,5633,9130,1569529.0,0.0,93193
93276,5633,9130,1570648.0,0.0,93277
93280,5633,9130,1570710.0,0.0,93281
93282,5633,9130,1570760.0,0.0,93283
93287,5633,9130,1570832.0,0.0,93288
93293,5633,9130,1570896.0,0.0,93294
93302,5633,9130,1571230.0,0.0,93303
93307,5633,9130,1571302.0,0.0,93308
93309,5633,9130,1571378.0,0.0,93310
93313,5633,9130,1571423.0,0.0,93314
93492,5633,9130,1574022.0,0.0,93493
93507,5633,9130,1574180.0,0.0,93508
93511,5633,9130,1574203.0,0.0,93512
93516,5633,9130,1574255.0,0.0,93517
93520,5633,9130,1574298.0,0.0,93521
93858,5633,9130,1578984.0,0.0,93859
93869,5633,9130,1579099.0,0.0,93870
93876,5633,9130,1579175.0,0.0,93877
93883,5633,9130,1579250.0,0.0,93884
93890,5633,9130,1579365.0,0.0,93891
93896,5633,9130,1579436.0,0.0,93897
93904,5633,9130,1579533.0,0.0,93905
93911,5633,9130,1579626.0,0.0,93912
93913,5633,9130,1579672.0,0.0,93914
93920,5633,9130,1579759.0,0.0,93921
93929,5633,9130,1579955.0,0.0,93930
93945,5633,9130,1580251.0,0.0,93946
93960,5633,9130,1580527.0,0.0,93961
93978,5633,9130,1580799.0,0.0,93979
93997,5633,9130,1581239.0,0.0,93998
94018,5633,9130,1581805.0,0.0,94019
94028,5633,9130,1581950.0,0.0,94029
94030,5633,9130,1581975.0,0.0,94031
94033,5633,9130,1582014.0,0.0,94034
94038,5633,9130,1582199.0,0.0,94039
94041,5633,9130,1582317.0,0.0,94042
94048,5633,9130,1582536.0,0.0,94049
94051,5633,9130,1582598.0,0.0,94052
94067,5633,9130,1582749.0,0.0,94068
94072,5633,9130,1582834.0,0.0,94073
94077,5633,9130,1582902.0,0.0,94078
94103,5633,9130,1583361.0,0.0,94104
94107,5633,9130,1583449.0,0.0,94108
94110,5633,9130,1583532.0,0.0,94111
94114,5633,9130,1583616.0,0.0,94115
94115,5633,9130,1583633.0,0.0,94116
94121,5633,9130,1583836.0,0.0,94122
94144,5633,9130,1584259.0,0.0,94145
94152,5633,9130,1584328.0,0.0,94153
94155,5633,9130,1584367.0,0.0,94156
94165,5633,9130,1584437.0,0.0,94166
94168,5633,9130,1584471.0,0.0,94169
94201,5633,9130,1585114.0,0.0,94202
94211,5633,9130,1585220.0,0.0,94212
94234,5633,9130,1585567.0,0.0,94235
94249,5633,9130,1585778.0,0.0,94250
94275,5633,9130,1586180.0,0.0,94276
94282,5633,9130,1586238.0,0.0,94283
94380,5633,9130,1588558.0,0.0,94381
94402,5633,9130,1589291.0,0.0,94403
94455,5633,9130,1590422.0,0.0,94456
94498,5633,9130,1591545.0,0.0,94499
98137,5633,9130,1650738.0,0.0,98138
98140,5633,9130,1650769.0,0.0,98141
98276,5633,9130,1652773.0,0.0,98277
103047,5633,9130,1731245.0,0.0,103048
103960,5633,9130,1750352.0,0.0,103961
103963,5633,9130,1750382.0,0.0,103964
115372,5633,9177,1940085.0,0.0,115373
115428,5633,9177,1941161.0,0.0,115429
115435,5633,9177,1941209.0,0.0,115436
115472,5633,9177,1942020.0,0.0,115473
115482,5633,9177,1942382.0,0.0,115483
115549,5633,9177,1943584.0,0.0,115550
115554,5633,9177,1943651.0,0.0,115555
115556,5633,9177,1943687.0,0.0,115557
115564,5633,9177,1943738.0,0.0,115565
115575,5633,9177,1943851.0,0.0,115576
115576,5633,9177,1943875.0,0.0,115577
115816,5633,9177,1947716.0,0.0,115817
115873,5633,9177,1948790.0,0.0,115874
115881,5633,9177,1948932.0,0.0,115882
115910,5633,9177,1949404.0,0.0,115911
116149,5633,9177,1953373.0,0.0,116150
116163,5633,9177,1953510.0,0.0,116164
116170,5633,9177,1953617.0,0.0,116171
116298,5633,9177,1955290.0,0.0,116299
116302,5633,9177,1955333.0,0.0,116303
116305,5633,9177,1955373.0,0.0,116306
119093,5633,9177,1988017.0,0.0,119094
119223,5633,9130,1989467.0,0.0,119224
119246,5633,9130,1989708.0,0.0,119247
124311,5633,9177,2070490.0,0.0,124312
124315,5633,9177,2070512.0,0.0,124316
126965,5633,9130,2110950.0,0.0,126966
126967,5633,9130,2110986.0,0.0,126968
126970,5633,9130,2111011.0,0.0,126971
134595,5633,9177,2227924.0,0.0,134596
156101,5633,9177,2650464.0,0.0,156102
156110,5633,9177,2650567.0,0.0,156111
