Unnamed: 0,u,i,ts,label,idx
7474,540,8412,174075.0,0.0,7475
7660,676,8412,177343.0,0.0,7661
7708,676,8412,178388.0,0.0,7709
7735,571,8412,179170.0,0.0,7736
7998,1144,8412,186110.0,0.0,7999
8001,18,8412,186170.0,0.0,8002
8007,1008,8412,186302.0,0.0,8008
8123,919,8412,190007.0,0.0,8124
8133,699,8412,190317.0,0.0,8134
8139,37,8412,190489.0,0.0,8140
8164,919,8412,191095.0,0.0,8165
8266,676,8412,193543.0,0.0,8267
8513,191,8412,199359.0,0.0,8514
8742,430,8412,206027.0,0.0,8743
8754,430,8412,206339.0,0.0,8755
8852,676,8412,208926.0,0.0,8853
8864,676,8412,209260.0,0.0,8865
9009,37,8412,212498.0,0.0,9010
9016,37,8412,212579.0,0.0,9017
9037,919,8412,213289.0,0.0,9038
9066,919,8412,214053.0,0.0,9067
9155,919,8412,216184.0,0.0,9156
9189,37,8412,216804.0,0.0,9190
9272,919,8412,218222.0,0.0,9273
9361,919,8412,219570.0,0.0,9362
9406,243,8412,220181.0,0.0,9407
9575,1295,8412,223645.0,0.0,9576
9657,243,8412,225319.0,0.0,9658
10124,1008,8412,234415.0,0.0,10125
10137,1340,8412,234618.0,0.0,10138
10234,1008,8412,236425.0,0.0,10235
10361,1358,8412,238595.0,0.0,10362
10541,1380,8412,241188.0,0.0,10542
10608,320,8412,241908.0,0.0,10609
10623,320,8412,241994.0,0.0,10624
10688,320,8412,243046.0,0.0,10689
10692,320,8412,243119.0,0.0,10693
11014,582,8412,248304.0,0.0,11015
11025,582,8412,248447.0,0.0,11026
11186,1434,8412,250644.0,0.0,11187
11187,18,8412,250645.0,0.0,11188
11188,1434,8412,250674.0,1.0,11189
11193,191,8412,250713.0,0.0,11194
11749,37,8412,258208.0,0.0,11750
11830,1467,8412,259672.0,0.0,11831
11896,676,8412,260359.0,0.0,11897
11911,37,8412,260507.0,0.0,11912
11920,535,8412,260615.0,0.0,11921
11924,535,8412,260637.0,0.0,11925
11986,1476,8412,261202.0,0.0,11987
12056,535,8412,262105.0,0.0,12057
12134,69,8412,263314.0,0.0,12135
12303,636,8412,266375.0,0.0,12304
12518,1520,8412,270950.0,0.0,12519
12520,1520,8412,270973.0,0.0,12521
12549,37,8412,271569.0,0.0,12550
12891,659,8412,277954.0,0.0,12892
13463,37,8412,288695.0,0.0,13464
13565,243,8412,290964.0,0.0,13566
13609,1596,8412,291948.0,0.0,13610
13617,37,8412,292195.0,0.0,13618
13643,430,8412,292914.0,0.0,13644
13732,1610,8412,294804.0,0.0,13733
13738,1610,8412,294835.0,0.0,13739
13751,676,8412,295122.0,0.0,13752
13804,676,8412,296113.0,0.0,13805
13943,430,8412,299986.0,0.0,13944
14023,18,8412,302573.0,0.0,14024
14037,982,8412,303137.0,0.0,14038
14488,243,8412,313865.0,0.0,14489
14491,1675,8412,313953.0,0.0,14492
14536,1680,8412,315236.0,0.0,14537
14561,954,8412,315836.0,0.0,14562
14564,320,8412,316022.0,0.0,14565
14567,320,8412,316035.0,0.0,14568
14573,18,8412,316136.0,0.0,14574
14581,1686,8412,316287.0,0.0,14582
14595,1690,8412,316646.0,0.0,14596
14727,982,8412,319063.0,0.0,14728
14744,1703,8412,319504.0,0.0,14745
14751,982,8412,319723.0,0.0,14752
14752,982,8412,319735.0,0.0,14753
14759,982,8412,319942.0,0.0,14760
14765,982,8412,320030.0,0.0,14766
14817,243,8412,320782.0,0.0,14818
15276,320,8412,328267.0,0.0,15277
15393,1763,8412,329777.0,0.0,15394
15559,535,8412,332294.0,0.0,15560
15832,191,8412,336446.0,0.0,15833
16099,535,8412,339534.0,0.0,16100
16106,535,8412,339620.0,0.0,16107
16116,320,8412,339754.0,0.0,16117
16152,82,8412,340201.0,0.0,16153
16203,535,8412,340911.0,0.0,16204
16212,1763,8412,341038.0,0.0,16213
16222,535,8412,341247.0,0.0,16223
16225,535,8412,341288.0,0.0,16226
16438,37,8412,345167.0,0.0,16439
16559,571,8412,346940.0,0.0,16560
16613,18,8412,347927.0,0.0,16614
16625,585,8412,348097.0,0.0,16626
16843,982,8412,353112.0,0.0,16844
16879,1888,8412,353875.0,0.0,16880
16882,1888,8412,353903.0,0.0,16883
16886,1888,8412,353954.0,0.0,16887
16905,982,8412,354407.0,0.0,16906
16945,1893,8412,355000.0,0.0,16946
17086,1911,8412,357896.0,0.0,17087
17089,1911,8412,357913.0,0.0,17090
17091,1911,8412,357951.0,0.0,17092
17129,676,8412,358529.0,0.0,17130
17141,676,8412,358856.0,0.0,17142
17322,982,8412,362674.0,0.0,17323
17421,982,8412,364864.0,0.0,17422
17428,494,8412,364990.0,0.0,17429
17435,494,8412,365092.0,0.0,17436
17437,494,8412,365124.0,0.0,17438
17443,494,8412,365208.0,0.0,17444
17450,494,8412,365347.0,0.0,17451
17451,1933,8412,365347.0,0.0,17452
17453,982,8412,365385.0,0.0,17454
17456,494,8412,365464.0,0.0,17457
17486,676,8412,366318.0,0.0,17487
17512,982,8412,366779.0,0.0,17513
17874,433,8412,374860.0,0.0,17875
17964,1221,8412,377031.0,0.0,17965
18106,676,8412,380711.0,0.0,18107
18137,1611,8412,381190.0,0.0,18138
18141,430,8412,381309.0,0.0,18142
18160,37,8412,381912.0,0.0,18161
18251,676,8412,384059.0,0.0,18252
18340,18,8412,386921.0,0.0,18341
18354,1990,8412,387130.0,0.0,18355
18452,1278,8412,388982.0,0.0,18453
18454,1278,8412,389005.0,0.0,18455
18563,320,8412,391894.0,0.0,18564
18598,430,8412,393065.0,0.0,18599
18683,243,8412,394961.0,0.0,18684
19359,2074,8412,405765.0,0.0,19360
19362,2074,8412,405786.0,0.0,19363
19381,320,8412,405929.0,0.0,19382
19551,982,8412,407943.0,0.0,19552
19573,982,8412,408081.0,0.0,19574
19655,982,8412,409031.0,0.0,19656
19693,982,8412,409810.0,0.0,19694
20118,320,8412,416512.0,0.0,20119
20264,645,8412,418771.0,0.0,20265
20269,645,8412,418804.0,0.0,20270
20307,320,8412,419410.0,0.0,20308
20350,2145,8412,420075.0,0.0,20351
20527,2116,8412,423267.0,0.0,20528
20817,37,8412,428556.0,0.0,20818
20823,37,8412,428760.0,0.0,20824
20852,982,8412,429354.0,0.0,20853
21238,982,8412,437549.0,0.0,21239
21308,2218,8412,438953.0,0.0,21309
21494,982,8412,442577.0,0.0,21495
21506,982,8412,442790.0,0.0,21507
21537,919,8412,443337.0,0.0,21538
21825,636,8412,448131.0,0.0,21826
21965,497,8412,450974.0,0.0,21966
22013,37,8412,451752.0,0.0,22014
22041,2253,8412,452193.0,0.0,22042
22187,1919,8412,454604.0,0.0,22188
22529,1221,8412,460981.0,0.0,22530
22536,1221,8412,461040.0,0.0,22537
22594,1221,8412,461762.0,0.0,22595
22821,430,8412,466078.0,0.0,22822
22876,676,8412,467399.0,0.0,22877
22987,2292,8412,469743.0,0.0,22988
23096,2092,8412,472806.0,0.0,23097
23262,2116,8412,475721.0,0.0,23263
23343,676,8412,477186.0,0.0,23344
23497,1794,8412,479801.0,0.0,23498
23560,2328,8412,480688.0,0.0,23561
23648,676,8412,481653.0,0.0,23649
23717,2336,8412,482528.0,0.0,23718
24102,2074,8412,488678.0,0.0,24103
24230,2379,8412,490628.0,0.0,24231
24236,2379,8412,490690.0,0.0,24237
24382,2074,8412,492528.0,0.0,24383
24395,485,8412,492749.0,0.0,24396
24437,871,8412,493387.0,0.0,24438
25050,982,8412,502341.0,0.0,25051
25067,982,8412,502522.0,0.0,25068
25074,982,8412,502624.0,0.0,25075
25163,982,8412,503752.0,0.0,25164
25364,2379,8412,507484.0,0.0,25365
25426,2474,8412,508323.0,0.0,25427
25616,430,8412,511441.0,0.0,25617
25818,982,8412,514561.0,0.0,25819
25820,982,8412,514601.0,0.0,25821
26019,320,8412,517387.0,0.0,26020
26048,982,8412,517781.0,0.0,26049
26255,982,8412,520853.0,0.0,26256
26284,919,8412,521296.0,0.0,26285
26436,1340,8412,522986.0,0.0,26437
26461,2542,8412,523166.0,0.0,26462
26533,2542,8412,524268.0,0.0,26534
26741,676,8412,528333.0,0.0,26742
26759,982,8412,528627.0,0.0,26760
26857,540,8412,530289.0,0.0,26858
26873,676,8412,530577.0,0.0,26874
26882,982,8412,530877.0,0.0,26883
26991,676,8412,532528.0,0.0,26992
27070,320,8412,533795.0,0.0,27071
27071,320,8412,533836.0,0.0,27072
27146,2602,8412,535518.0,0.0,27147
27593,982,8412,541732.0,0.0,27594
27610,982,8412,541977.0,0.0,27611
28178,982,8412,552702.0,0.0,28179
28180,982,8412,552723.0,0.0,28181
28230,2655,8412,553989.0,0.0,28231
28246,982,8412,554260.0,0.0,28247
28274,430,8412,554811.0,0.0,28275
28317,982,8412,555935.0,0.0,28318
28338,982,8412,556368.0,0.0,28339
28382,676,8412,557437.0,0.0,28383
28405,676,8412,557829.0,0.0,28406
28409,919,8412,557882.0,0.0,28410
28474,982,8412,559003.0,0.0,28475
28862,2474,8412,566521.0,0.0,28863
28952,243,8412,567928.0,0.0,28953
29081,2116,8412,570234.0,0.0,29082
29150,2092,8412,571310.0,0.0,29151
29258,2717,8412,572699.0,0.0,29259
29259,2718,8412,572701.0,0.0,29260
29304,320,8412,573218.0,0.0,29305
29512,430,8412,576066.0,0.0,29513
29592,2116,8412,576933.0,0.0,29593
29964,320,8412,581583.0,0.0,29965
30082,2775,8412,583649.0,0.0,30083
30086,2775,8412,583690.0,0.0,30087
30129,320,8412,584387.0,0.0,30130
30161,2775,8412,584875.0,0.0,30162
30164,320,8412,584898.0,0.0,30165
30190,982,8412,585268.0,0.0,30191
30247,982,8412,586014.0,0.0,30248
30258,1898,8412,586231.0,0.0,30259
30272,2775,8412,586463.0,0.0,30273
30307,982,8412,586892.0,0.0,30308
30311,982,8412,586927.0,0.0,30312
30366,2253,8412,587657.0,0.0,30367
30387,320,8412,587902.0,0.0,30388
30433,2796,8412,588485.0,0.0,30434
30457,320,8412,588874.0,0.0,30458
30466,954,8412,588952.0,0.0,30467
30540,982,8412,590104.0,0.0,30541
30638,2809,8412,591311.0,0.0,30639
30654,982,8412,591478.0,0.0,30655
30700,540,8412,591822.0,0.0,30701
30703,2815,8412,591888.0,0.0,30704
30708,2815,8412,591912.0,0.0,30709
30786,2116,8412,592672.0,0.0,30787
30915,982,8412,593873.0,0.0,30916
30942,2831,8412,594306.0,0.0,30943
30948,769,8412,594355.0,0.0,30949
30952,769,8412,594371.0,0.0,30953
30973,769,8412,594672.0,0.0,30974
30982,769,8412,594794.0,0.0,30983
31002,582,8412,595021.0,0.0,31003
31005,120,8412,595040.0,0.0,31006
31176,582,8412,597152.0,0.0,31177
31337,659,8412,599040.0,0.0,31338
31416,430,8412,600409.0,0.0,31417
31424,2867,8412,600517.0,0.0,31425
31478,87,8412,601267.0,0.0,31479
31552,1893,8412,602203.0,0.0,31553
31559,2874,8412,602383.0,0.0,31560
31654,535,8412,603970.0,0.0,31655
31656,535,8412,604007.0,0.0,31657
31720,535,8412,605132.0,0.0,31721
31813,2116,8412,607396.0,0.0,31814
31816,324,8412,607438.0,0.0,31817
31817,324,8412,607457.0,0.0,31818
31845,2116,8412,608217.0,0.0,31846
31846,2116,8412,608242.0,0.0,31847
31903,2908,8412,609459.0,0.0,31904
31933,2912,8412,610259.0,0.0,31934
31949,2912,8412,610530.0,0.0,31950
31961,982,8412,610960.0,0.0,31962
31965,982,8412,611076.0,0.0,31966
32211,571,8412,615733.0,0.0,32212
32302,571,8412,616913.0,0.0,32303
32310,221,8412,617136.0,0.0,32311
32317,221,8412,617208.0,0.0,32318
32506,982,8412,620209.0,0.0,32507
32511,982,8412,620299.0,0.0,32512
32521,982,8412,620421.0,0.0,32522
32596,320,8412,621652.0,0.0,32597
32666,2973,8412,622999.0,0.0,32667
32722,2973,8412,623791.0,0.0,32723
32860,37,8412,625551.0,0.0,32861
33027,433,8412,628924.0,0.0,33028
33053,982,8412,629332.0,0.0,33054
33249,919,8412,633205.0,0.0,33250
33252,3005,8412,633244.0,0.0,33253
33257,3005,8412,633318.0,0.0,33258
33309,919,8412,634367.0,0.0,33310
33375,1919,8412,635680.0,0.0,33376
33391,1919,8412,636222.0,0.0,33392
33397,2718,8412,636332.0,0.0,33398
33524,37,8412,638693.0,0.0,33525
33565,430,8412,639532.0,0.0,33566
33619,919,8412,640948.0,0.0,33620
33620,488,8412,640966.0,0.0,33621
33677,3032,8412,642550.0,0.0,33678
33716,676,8412,643426.0,0.0,33717
33872,676,8412,646528.0,0.0,33873
33878,954,8412,646606.0,0.0,33879
34138,659,8412,650593.0,0.0,34139
34142,320,8412,650660.0,0.0,34143
34445,676,8412,655288.0,0.0,34446
34454,320,8412,655424.0,0.0,34455
34584,2815,8412,657341.0,0.0,34585
34685,320,8412,658617.0,0.0,34686
34800,320,8412,659896.0,0.0,34801
34806,320,8412,659924.0,0.0,34807
35268,2116,8412,666514.0,0.0,35269
35388,2074,8412,667989.0,0.0,35389
35804,2116,8412,673157.0,0.0,35805
35934,3138,8412,675088.0,0.0,35935
36039,3148,8412,676523.0,0.0,36040
36290,120,8412,679027.0,0.0,36291
36810,571,8412,684906.0,0.0,36811
36813,571,8412,684940.0,0.0,36814
36890,982,8412,685914.0,0.0,36891
37195,982,8412,689417.0,0.0,37196
37224,982,8412,689756.0,0.0,37225
37228,982,8412,689786.0,0.0,37229
37390,571,8412,692031.0,0.0,37391
37430,37,8412,692467.0,0.0,37431
37433,37,8412,692546.0,0.0,37434
37435,37,8412,692574.0,0.0,37436
37512,919,8412,693594.0,0.0,37513
37626,1295,8412,694969.0,0.0,37627
37636,659,8412,695077.0,0.0,37637
37776,676,8412,697055.0,0.0,37777
37813,324,8412,697576.0,0.0,37814
37817,324,8412,697603.0,0.0,37818
37860,37,8412,698288.0,0.0,37861
38112,2253,8412,702482.0,0.0,38113
38118,2253,8412,702606.0,0.0,38119
38194,535,8412,704244.0,0.0,38195
38198,535,8412,704316.0,0.0,38199
38253,535,8412,705323.0,0.0,38254
38266,535,8412,705574.0,0.0,38267
38297,463,8412,706539.0,0.0,38298
38608,324,8412,711621.0,0.0,38609
38615,324,8412,711724.0,0.0,38616
38628,324,8412,711951.0,0.0,38629
38714,2099,8412,713107.0,0.0,38715
38717,2099,8412,713126.0,0.0,38718
38860,919,8412,716152.0,0.0,38861
39062,37,8412,720759.0,0.0,39063
39125,919,8412,721854.0,0.0,39126
39198,982,8412,723584.0,0.0,39199
39208,982,8412,723937.0,0.0,39209
39235,919,8412,724530.0,0.0,39236
39336,919,8412,727050.0,0.0,39337
39474,430,8412,729400.0,0.0,39475
39499,430,8412,729839.0,0.0,39500
39505,919,8412,729968.0,0.0,39506
39514,430,8412,730104.0,0.0,39515
39539,676,8412,730501.0,0.0,39540
39540,430,8412,730503.0,0.0,39541
39560,430,8412,730949.0,0.0,39561
39581,919,8412,731381.0,0.0,39582
39597,676,8412,731707.0,0.0,39598
39598,919,8412,731753.0,0.0,39599
39646,37,8412,732870.0,0.0,39647
39842,2908,8412,736448.0,0.0,39843
39851,2908,8412,736640.0,0.0,39852
39980,2116,8412,739291.0,0.0,39981
40037,676,8412,740704.0,0.0,40038
40366,485,8412,746877.0,0.0,40367
40557,3394,8412,750286.0,0.0,40558
40686,1221,8412,752063.0,0.0,40687
40698,1221,8412,752179.0,0.0,40699
40708,1221,8412,752276.0,0.0,40709
40717,1221,8412,752354.0,0.0,40718
40732,1221,8412,752520.0,0.0,40733
40743,2253,8412,752763.0,0.0,40744
40745,1221,8412,752778.0,0.0,40746
40746,2253,8412,752785.0,0.0,40747
40748,1221,8412,752807.0,0.0,40749
40752,2253,8412,752860.0,0.0,40753
40760,320,8412,752910.0,0.0,40761
40762,2253,8412,752940.0,0.0,40763
40778,2908,8412,753085.0,0.0,40779
40782,871,8412,753123.0,0.0,40783
40786,2358,8412,753159.0,0.0,40787
40792,1221,8412,753194.0,0.0,40793
40803,2908,8412,753326.0,0.0,40804
40844,1893,8412,753683.0,0.0,40845
40908,1221,8412,754459.0,0.0,40909
40912,1221,8412,754536.0,0.0,40913
40914,1221,8412,754561.0,0.0,40915
40931,3422,8412,754801.0,0.0,40932
40944,3422,8412,754952.0,0.0,40945
41037,1221,8412,756726.0,0.0,41038
41055,1221,8412,757307.0,0.0,41056
41064,1221,8412,757472.0,0.0,41065
41156,243,8412,758769.0,0.0,41157
41161,320,8412,758832.0,0.0,41162
41348,2145,8412,761369.0,0.0,41349
41514,1221,8412,763791.0,0.0,41515
41519,1221,8412,763868.0,0.0,41520
41621,2253,8412,765178.0,0.0,41622
41625,2253,8412,765198.0,0.0,41626
41727,535,8412,766513.0,0.0,41728
41896,2145,8412,768522.0,0.0,41897
42070,582,8412,771017.0,0.0,42071
42162,2831,8412,772445.0,0.0,42163
42203,3487,8412,773099.0,0.0,42204
42207,3487,8412,773197.0,0.0,42208
42231,982,8412,773668.0,0.0,42232
42268,2145,8412,774242.0,0.0,42269
42325,982,8412,775126.0,0.0,42326
42720,982,8412,782287.0,0.0,42721
42730,37,8412,782456.0,0.0,42731
42734,37,8412,782505.0,0.0,42735
42737,37,8412,782631.0,0.0,42738
42739,37,8412,782677.0,0.0,42740
42740,636,8412,782689.0,0.0,42741
42748,636,8412,782858.0,0.0,42749
42944,919,8412,785664.0,0.0,42945
42982,919,8412,786303.0,0.0,42983
44279,919,8412,807745.0,0.0,44280
44333,919,8412,808546.0,0.0,44334
44507,430,8412,811013.0,0.0,44508
44533,430,8412,811463.0,0.0,44534
44547,919,8412,811647.0,0.0,44548
44583,676,8412,812378.0,0.0,44584
44590,676,8412,812595.0,0.0,44591
44681,2379,8412,815696.0,0.0,44682
44687,430,8412,815881.0,0.0,44688
44862,2437,8412,820231.0,0.0,44863
44961,494,8412,822600.0,0.0,44962
45212,919,8412,827005.0,0.0,45213
45272,919,8412,828222.0,0.0,45273
45273,919,8412,828254.0,0.0,45274
45288,325,8412,828483.0,0.0,45289
45662,982,8412,835012.0,0.0,45663
45665,982,8412,835057.0,0.0,45666
45726,320,8412,835861.0,0.0,45727
45740,982,8412,836062.0,0.0,45741
45967,982,8412,838630.0,0.0,45968
46048,3663,8412,839625.0,0.0,46049
46074,3032,8412,839932.0,0.0,46075
46426,420,8412,843828.0,0.0,46427
46427,3677,8412,843848.0,0.0,46428
46718,320,8412,848134.0,0.0,46719
46732,871,8412,848292.0,0.0,46733
46889,2867,8412,850752.0,0.0,46890
46999,982,8412,852238.0,0.0,47000
47048,2099,8412,852921.0,0.0,47049
47152,2474,8412,854182.0,0.0,47153
47270,1340,8412,855739.0,0.0,47271
47305,2145,8412,856112.0,0.0,47306
47457,1898,8412,857971.0,0.0,47458
47475,982,8412,858186.0,0.0,47476
47646,676,8412,860964.0,0.0,47647
47668,676,8412,861340.0,0.0,47669
47705,676,8412,861903.0,0.0,47706
47803,2573,8412,864021.0,0.0,47804
47809,37,8412,864099.0,0.0,47810
47812,37,8412,864160.0,0.0,47813
47813,966,8412,864190.0,0.0,47814
47814,37,8412,864213.0,0.0,47815
47936,982,8412,866510.0,0.0,47937
48036,982,8412,867708.0,0.0,48037
48283,3771,8412,871443.0,0.0,48284
48474,919,8412,873958.0,0.0,48475
48767,1898,8412,879575.0,0.0,48768
48783,37,8412,879912.0,0.0,48784
48825,982,8412,881169.0,0.0,48826
48899,571,8412,883216.0,0.0,48900
49199,3828,8412,889410.0,0.0,49200
49212,37,8412,889614.0,0.0,49213
49214,3830,8412,889640.0,0.0,49215
49218,37,8412,889706.0,0.0,49219
49221,37,8412,889756.0,0.0,49222
49249,919,8412,890399.0,0.0,49250
49250,919,8412,890414.0,0.0,49251
49446,2056,8412,895025.0,0.0,49447
49456,430,8412,895256.0,0.0,49457
49555,3850,8412,897298.0,0.0,49556
49566,3850,8412,897463.0,0.0,49567
49630,485,8412,898903.0,0.0,49631
49634,485,8412,898935.0,0.0,49635
49645,485,8412,899091.0,0.0,49646
49659,320,8412,899667.0,0.0,49660
49668,320,8412,899995.0,0.0,49669
49686,37,8412,900244.0,0.0,49687
49699,485,8412,900516.0,0.0,49700
49700,2655,8412,900556.0,0.0,49701
49884,919,8412,904190.0,0.0,49885
49887,430,8412,904354.0,0.0,49888
49896,430,8412,904533.0,0.0,49897
49910,243,8412,904858.0,0.0,49911
49974,982,8412,906068.0,0.0,49975
49976,982,8412,906095.0,0.0,49977
49977,320,8412,906104.0,0.0,49978
50290,919,8412,911025.0,0.0,50291
50321,320,8412,911737.0,0.0,50322
50443,919,8412,914677.0,0.0,50444
50515,1893,8412,916363.0,0.0,50516
50546,430,8412,917020.0,0.0,50547
50720,320,8412,919725.0,0.0,50721
50731,2116,8412,919886.0,0.0,50732
50824,494,8412,921518.0,0.0,50825
51260,320,8412,928464.0,0.0,51261
51263,320,8412,928519.0,0.0,51264
51282,320,8412,928719.0,0.0,51283
51289,320,8412,928745.0,0.0,51290
51291,320,8412,928788.0,0.0,51292
51293,320,8412,928806.0,0.0,51294
51457,818,8412,932176.0,0.0,51458
51494,2655,8412,932717.0,0.0,51495
51628,331,8412,934981.0,0.0,51629
51691,2867,8412,935769.0,0.0,51692
51736,2358,8412,936330.0,0.0,51737
51805,3975,8412,937338.0,0.0,51806
51889,1221,8412,938327.0,0.0,51890
51906,485,8412,938497.0,0.0,51907
51957,1221,8412,939105.0,0.0,51958
52066,2437,8412,940141.0,0.0,52067
52244,3993,8412,942263.0,0.0,52245
52311,540,8412,942929.0,0.0,52312
52320,540,8412,943044.0,0.0,52321
52343,37,8412,943423.0,0.0,52344
52546,2253,8412,946000.0,0.0,52547
52556,37,8412,946113.0,0.0,52557
52566,37,8412,946229.0,0.0,52567
52583,430,8412,946570.0,0.0,52584
52643,571,8412,947315.0,0.0,52644
52645,571,8412,947349.0,0.0,52646
52681,4014,8412,947923.0,0.0,52682
52696,1221,8412,948240.0,0.0,52697
52708,1221,8412,948456.0,0.0,52709
52731,982,8412,948799.0,0.0,52732
52778,463,8412,949519.0,0.0,52779
52853,982,8412,950616.0,0.0,52854
52871,982,8412,950919.0,0.0,52872
52898,4026,8412,951279.0,0.0,52899
52904,982,8412,951369.0,0.0,52905
52965,982,8412,952008.0,0.0,52966
52973,1893,8412,952098.0,0.0,52974
53040,982,8412,953202.0,0.0,53041
53041,324,8412,953204.0,0.0,53042
53529,636,8412,962154.0,0.0,53530
53572,1340,8412,962746.0,0.0,53573
53827,919,8412,965690.0,0.0,53828
54174,37,8412,970367.0,0.0,54175
54186,37,8412,970444.0,0.0,54187
54299,919,8412,972593.0,0.0,54300
54439,243,8412,974861.0,0.0,54440
54497,1141,8412,976254.0,0.0,54498
54546,659,8412,977446.0,0.0,54547
54583,659,8412,978069.0,0.0,54584
54651,919,8412,979521.0,0.0,54652
55065,3030,8412,986637.0,0.0,55066
55096,320,8412,986993.0,0.0,55097
55129,430,8412,987566.0,0.0,55130
55189,919,8412,988517.0,0.0,55190
55257,982,8412,989699.0,0.0,55258
55267,982,8412,989872.0,0.0,55268
55271,982,8412,989910.0,0.0,55272
55295,982,8412,990278.0,0.0,55296
55322,919,8412,990682.0,0.0,55323
55543,982,8412,994714.0,0.0,55544
55793,2474,8412,998639.0,0.0,55794
55796,2474,8412,998652.0,0.0,55797
56035,676,8412,1002580.0,0.0,56036
56393,2831,8412,1006844.0,0.0,56394
56504,4191,8412,1008358.0,0.0,56505
57057,2116,8412,1014637.0,0.0,57058
57096,4229,8412,1015108.0,0.0,57097
57272,430,8412,1017609.0,0.0,57273
57320,430,8412,1018334.0,0.0,57321
57385,430,8412,1019111.0,0.0,57386
57396,2199,8412,1019404.0,0.0,57397
57506,430,8412,1021356.0,0.0,57507
57513,430,8412,1021529.0,0.0,57514
57533,430,8412,1021796.0,0.0,57534
57554,430,8412,1022302.0,0.0,57555
57560,3032,8412,1022406.0,0.0,57561
57597,2437,8412,1023121.0,0.0,57598
57619,2116,8412,1023318.0,0.0,57620
57623,542,8412,1023381.0,0.0,57624
57625,1141,8412,1023397.0,0.0,57626
57639,542,8412,1023578.0,0.0,57640
57655,331,8412,1023759.0,0.0,57656
57693,832,8412,1024241.0,0.0,57694
57709,2253,8412,1024445.0,0.0,57710
57772,2145,8412,1025105.0,0.0,57773
57792,2145,8412,1025287.0,0.0,57793
57797,2145,8412,1025371.0,0.0,57798
57833,2145,8412,1025947.0,0.0,57834
57847,2145,8412,1026096.0,0.0,57848
57865,4270,8412,1026261.0,0.0,57866
57873,2145,8412,1026325.0,0.0,57874
57899,1221,8412,1026542.0,0.0,57900
57914,2145,8412,1026653.0,0.0,57915
