Unnamed: 0,u,i,ts,label,idx
139070,307,8429,2302913.0,0.0,139071
139171,307,8429,2304368.0,0.0,139172
142694,307,8429,2363025.0,0.0,142695
142916,307,8429,2369349.0,0.0,142917
142922,307,8429,2369445.0,0.0,142923
142940,307,8429,2369938.0,0.0,142941
142989,307,8429,2371372.0,0.0,142990
143014,307,8429,2372061.0,0.0,143015
143031,307,8429,2372458.0,0.0,143032
143350,307,8429,2379863.0,0.0,143351
143354,307,8429,2379947.0,0.0,143355
143363,307,8429,2380128.0,0.0,143364
143365,307,8429,2380172.0,0.0,143366
143385,307,8429,2380581.0,0.0,143386
143851,307,8429,2389945.0,0.0,143852
143876,307,8429,2390389.0,0.0,143877
143880,307,8429,2390493.0,0.0,143881
143942,307,8429,2391956.0,0.0,143943
146846,307,8429,2451232.0,0.0,146847
146863,307,8429,2451395.0,0.0,146864
146868,307,8429,2451556.0,0.0,146869
146880,307,8429,2451966.0,0.0,146881
151138,307,8429,2539116.0,0.0,151139
151162,307,8429,2539782.0,0.0,151163
151195,307,8429,2540632.0,0.0,151196
151258,307,8429,2542043.0,0.0,151259
151291,307,8429,2543031.0,0.0,151292
151446,307,8429,2546654.0,0.0,151447
151467,307,8429,2546898.0,0.0,151468
151894,307,8429,2556306.0,0.0,151895
152050,8017,8429,2559834.0,0.0,152051
152058,8017,8429,2560044.0,0.0,152059
152067,8017,8429,2560202.0,0.0,152068
152071,8017,8429,2560356.0,0.0,152072
152572,307,8429,2568357.0,0.0,152573
152574,307,8429,2568403.0,0.0,152575
152576,307,8429,2568424.0,0.0,152577
155484,307,8429,2636501.0,0.0,155485
155511,307,8429,2637223.0,0.0,155512
155563,307,8429,2638979.0,0.0,155564
155574,307,8429,2639221.0,0.0,155575
